t_bin_index,Q2_bin_index,xB_bin_index,phi_bin_index,xB_lo,xB_hi,Q2_lo,Q2_hi,t_lo_input,t_hi_input,t_lo_aao,t_hi_aao,N,phi_lo,phi_hi,phi_c,xB_c,Q2_c,t_c,avg,d4sig_center,C_BC,n_phys,n_valid,n_xsec_failed,physical_fraction
2,2,8,19,0.58,0.7,2.0,2.5,1.0,1.5,-1.5,-1.0,5,342.0,360.0,351.0,0.6399999999999998,2.25,-1.25,0.0004486841208745682,0.0004748608426856684,0.9448749623930821,625,625,0,1.0
2,3,1,0,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,0.0,18.0,9.0,0.14166666666666666,2.6666666666666665,-1.25,5.676514718282304e-07,5.104488061007124e-07,1.112063472465507,150,150,0,0.24
2,3,1,1,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,18.0,36.0,27.000000000000007,0.14166666666666666,2.6666666666666665,-1.25,5.674776915504135e-07,5.102702805041913e-07,1.1121119791450451,150,150,0,0.24
2,3,1,2,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,36.0,54.0,45.0,0.14166666666666666,2.6666666666666665,-1.25,5.670639668288455e-07,5.099004157416412e-07,1.1121072847215883,150,150,0,0.24
2,3,1,3,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,54.0,72.0,63.0,0.14166666666666666,2.6666666666666665,-1.25,5.663162274824372e-07,5.09326299922485e-07,1.1118927641643983,150,150,0,0.24
2,3,1,4,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,72.0,90.0,81.0,0.14166666666666666,2.6666666666666665,-1.25,5.651730992243076e-07,5.085551472667293e-07,1.1113309977529007,150,150,0,0.24
2,3,1,5,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,90.0,108.0,99.0,0.14166666666666666,2.6666666666666665,-1.25,5.636633075934779e-07,5.076320496556321e-07,1.1103776997056358,150,150,0,0.24
2,3,1,6,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,108.0,126.0,117.0,0.14166666666666666,2.6666666666666665,-1.25,5.619346355783319e-07,5.066474235684847e-07,1.1091236418818458,150,150,0,0.24
2,3,1,7,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,126.0,144.0,135.0,0.14166666666666666,2.6666666666666665,-1.25,5.602394735381544e-07,5.057279164447638e-07,1.1077883093276786,150,150,0,0.24
2,3,1,8,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,144.0,162.0,153.0,0.14166666666666666,2.6666666666666665,-1.25,5.588783274443417e-07,5.050126596703031e-07,1.106662014788312,150,150,0,0.24
2,3,1,9,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,162.0,180.0,171.0,0.14166666666666666,2.6666666666666665,-1.25,5.581190087572456e-07,5.046206606423903e-07,1.106016959445836,150,150,0,0.24
2,3,1,10,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,180.0,198.0,188.99999999999997,0.14166666666666666,2.6666666666666665,-1.25,5.58119009421585e-07,5.046206606423903e-07,1.1060169607623485,150,150,0,0.24
2,3,1,11,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,198.0,216.0,207.0,0.14166666666666666,2.6666666666666665,-1.25,5.58878327628432e-07,5.050126596703031e-07,1.106662015152838,150,150,0,0.24
2,3,1,12,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,216.0,234.0,225.0,0.14166666666666666,2.6666666666666665,-1.25,5.602394735809224e-07,5.057279164447638e-07,1.1077883094122458,150,150,0,0.24
2,3,1,13,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,234.0,252.0,243.0,0.14166666666666666,2.6666666666666665,-1.25,5.619346392707578e-07,5.066474235684847e-07,1.1091236491698053,150,150,0,0.24
2,3,1,14,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,252.0,270.0,261.0,0.14166666666666666,2.6666666666666665,-1.25,5.636633080260643e-07,5.076320496556321e-07,1.110377700557801,150,150,0,0.24
2,3,1,15,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,270.0,288.0,279.0,0.14166666666666666,2.6666666666666665,-1.25,5.651731009748799e-07,5.085551472667293e-07,1.1113310011951474,150,150,0,0.24
2,3,1,16,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,288.0,306.0,297.0,0.14166666666666666,2.6666666666666665,-1.25,5.663162274824372e-07,5.09326299922485e-07,1.1118927641643983,150,150,0,0.24
2,3,1,17,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,306.0,324.0,315.0,0.14166666666666666,2.6666666666666665,-1.25,5.670639668288455e-07,5.099004157416412e-07,1.1121072847215883,150,150,0,0.24
2,3,1,18,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,324.0,342.0,333.0,0.14166666666666666,2.6666666666666665,-1.25,5.674776922368973e-07,5.102702805041913e-07,1.1121119804903787,150,150,0,0.24
2,3,1,19,0.1,0.15,2.5,3.0,1.0,1.5,-1.5,-1.0,5,342.0,360.0,351.0,0.14166666666666666,2.6666666666666665,-1.25,5.676514720468493e-07,5.104488061007124e-07,1.1120634728937946,150,150,0,0.24
2,3,2,0,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,0.0,18.0,9.0,0.175,2.75,-1.25,3.403847608542299e-06,2.9898780160156784e-06,1.1384570174131312,625,625,0,1.0
2,3,2,1,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,18.0,36.0,27.0,0.175,2.75,-1.25,3.411634510262713e-06,2.99200234467591e-06,1.1402512823338902,625,625,0,1.0
2,3,2,2,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,36.0,54.0,45.0,0.175,2.75,-1.25,3.4224333630604176e-06,2.994232876745856e-06,1.1430084111493464,625,625,0,1.0
2,3,2,3,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,54.0,72.0,62.999999999999986,0.175,2.75,-1.25,3.4286943640298704e-06,2.9934217221972793e-06,1.1454097291420353,625,625,0,1.0
2,3,2,4,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,72.0,90.0,81.0,0.175,2.75,-1.25,3.4233119212290795e-06,2.9867185860745525e-06,1.1461782630576998,625,625,0,1.0
2,3,2,5,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,90.0,108.0,99.0,0.175,2.75,-1.25,3.4028001881296144e-06,2.9729694516773278e-06,1.1445796007792073,625,625,0,1.0
2,3,2,6,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,108.0,126.0,117.0,0.175,2.75,-1.25,3.3691669900604216e-06,2.9535197400745044e-06,1.1407294640175427,625,625,0,1.0
2,3,2,7,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,126.0,144.0,135.0,0.175,2.75,-1.25,3.3297173144976407e-06,2.932084436055685e-06,1.135614402352226,625,625,0,1.0
2,3,2,8,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,144.0,162.0,153.0,0.175,2.75,-1.25,3.2948054925793695e-06,2.913690529601693e-06,1.1308014557845907,625,625,0,1.0
2,3,2,9,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,162.0,180.0,171.0,0.175,2.75,-1.25,3.274341649611788e-06,2.9030685781883517e-06,1.1278898728789686,625,625,0,1.0
2,3,2,10,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,180.0,198.0,188.99999999999997,0.175,2.75,-1.25,3.2743416557714956e-06,2.9030685781883517e-06,1.1278898750007604,625,625,0,1.0
2,3,2,11,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,198.0,216.0,207.0,0.175,2.75,-1.25,3.2948055030276433e-06,2.913690529601693e-06,1.1308014593705151,625,625,0,1.0
2,3,2,12,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,216.0,234.0,225.0,0.175,2.75,-1.25,3.3297173282409443e-06,2.932084436055685e-06,1.135614407039439,625,625,0,1.0
2,3,2,13,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,234.0,252.0,243.0,0.175,2.75,-1.25,3.3691670247899096e-06,2.9535197400745044e-06,1.140729475776221,625,625,0,1.0
2,3,2,14,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,252.0,270.0,261.0,0.175,2.75,-1.25,3.402800210629868e-06,2.9729694516773278e-06,1.1445796083474833,625,625,0,1.0
2,3,2,15,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,270.0,288.0,279.0,0.175,2.75,-1.25,3.4233119297999145e-06,2.9867185860745525e-06,1.1461782659273492,625,625,0,1.0
2,3,2,16,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,288.0,306.0,297.0,0.175,2.75,-1.25,3.4286943638665133e-06,2.9934217221972793e-06,1.1454097290874632,625,625,0,1.0
2,3,2,17,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,306.0,324.0,315.0,0.175,2.75,-1.25,3.422433361402112e-06,2.994232876745856e-06,1.1430084105955132,625,625,0,1.0
2,3,2,18,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,324.0,342.0,333.0,0.175,2.75,-1.25,3.4116345090648753e-06,2.99200234467591e-06,1.1402512819335437,625,625,0,1.0
2,3,2,19,0.15,0.2,2.5,3.0,1.0,1.5,-1.5,-1.0,5,342.0,360.0,351.0,0.175,2.75,-1.25,3.4038476053159307e-06,2.9898780160156784e-06,1.1384570163340342,625,625,0,1.0
2,3,3,0,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,0.0,18.0,9.0,0.225,2.75,-1.25,1.1086452672175574e-05,1.0236136681574789e-05,1.0830700113775706,625,625,0,1.0
2,3,3,1,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,18.0,36.0,27.0,0.225,2.75,-1.25,1.1225499469965203e-05,1.0327625690284067e-05,1.0869390319331411,625,625,0,1.0
2,3,3,2,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,36.0,54.0,45.0,0.225,2.75,-1.25,1.1441440852579803e-05,1.0468563625166631e-05,1.0929332105384884,625,625,0,1.0
2,3,3,3,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,54.0,72.0,62.999999999999986,0.225,2.75,-1.25,1.1634597502044008e-05,1.0591622698048812e-05,1.0984716727293669,625,625,0,1.0
2,3,3,4,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,72.0,90.0,81.0,0.225,2.75,-1.25,1.1707520422994963e-05,1.0631226306101056e-05,1.101238943270001,625,625,0,1.0
2,3,3,5,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,90.0,108.0,99.0,0.225,2.75,-1.25,1.1604530082763444e-05,1.0550412804285323e-05,1.0999124203035888,625,625,0,1.0
2,3,3,6,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,108.0,126.0,117.0,0.225,2.75,-1.25,1.1335707888705088e-05,1.035709267000444e-05,1.0944874444866997,625,625,0,1.0
2,3,3,7,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,126.0,144.0,135.0,0.225,2.75,-1.25,1.0975909382140404e-05,1.0103274521486462e-05,1.0863714886493605,625,625,0,1.0
2,3,3,8,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,144.0,162.0,153.0,0.225,2.75,-1.25,1.0638895656422811e-05,9.86733523496887e-06,1.0781933929557401,625,625,0,1.0
2,3,3,9,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,162.0,180.0,171.0,0.225,2.75,-1.25,1.043619744020056e-05,9.725901256817558e-06,1.0730313998288956,625,625,0,1.0
2,3,3,10,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,180.0,198.0,188.99999999999997,0.225,2.75,-1.25,1.0436197489110297e-05,9.725901256817558e-06,1.0730314048577085,625,625,0,1.0
2,3,3,11,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,198.0,216.0,207.0,0.225,2.75,-1.25,1.0638895772969825e-05,9.86733523496887e-06,1.078193404767137,625,625,0,1.0
2,3,3,12,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,216.0,234.0,225.0,0.225,2.75,-1.25,1.0975909526239997e-05,1.0103274521486462e-05,1.086371502912023,625,625,0,1.0
2,3,3,13,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,234.0,252.0,243.0,0.225,2.75,-1.25,1.1335708188365293e-05,1.0357093425476977e-05,1.0944873935848702,625,625,0,1.0
2,3,3,14,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,252.0,270.0,261.0,0.225,2.75,-1.25,1.160453017763515e-05,1.0550412804285323e-05,1.0999124292958158,625,625,0,1.0
2,3,3,15,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,270.0,288.0,279.0,0.225,2.75,-1.25,1.1707520393691045e-05,1.0631226306101056e-05,1.1012389405136005,625,625,0,1.0
2,3,3,16,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,288.0,306.0,297.0,0.225,2.75,-1.25,1.1634597415428827e-05,1.0591622698048812e-05,1.0984716645516603,625,625,0,1.0
2,3,3,17,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,306.0,324.0,315.0,0.225,2.75,-1.25,1.144144085883617e-05,1.0468563625166631e-05,1.092933211136122,625,625,0,1.0
2,3,3,18,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,324.0,342.0,333.0,0.225,2.75,-1.25,1.1225499425718502e-05,1.0327625690284067e-05,1.086939027648836,625,625,0,1.0
2,3,3,19,0.2,0.25,2.5,3.0,1.0,1.5,-1.5,-1.0,5,342.0,360.0,351.0,0.225,2.75,-1.25,1.1086452629933744e-05,1.0236136681574789e-05,1.083070007250835,625,625,0,1.0
2,3,4,0,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,0.0,18.0,9.0,0.275,2.75,-1.25,2.2892766817309286e-05,2.1437950634196485e-05,1.0678617190577988,625,625,0,1.0
2,3,4,1,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,18.0,36.0,27.0,0.275,2.75,-1.25,2.372354750442773e-05,2.208958878153729e-05,1.073969630627806,625,625,0,1.0
2,3,4,2,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,36.0,54.0,45.0,0.275,2.75,-1.25,2.504377547861063e-05,2.3124415338862872e-05,1.0830014558907393,625,625,0,1.0
2,3,4,3,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,54.0,72.0,62.999999999999986,0.275,2.75,-1.25,2.6303510589462507e-05,2.4109989055517722e-05,1.090979781404869,625,625,0,1.0
2,3,4,4,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,72.0,90.0,81.0,0.275,2.75,-1.25,2.6958734544901407e-05,2.4618685679258456e-05,1.0950517381849703,625,625,0,1.0
2,3,4,5,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,90.0,108.0,99.0,0.275,2.75,-1.25,2.6685298565082565e-05,2.4396046594231587e-05,1.0938370060086813,625,625,0,1.0
2,3,4,6,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,108.0,126.0,117.0,0.275,2.75,-1.25,2.550996819878611e-05,2.3463867750158613e-05,1.0872021812607457,625,625,0,1.0
2,3,4,7,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,126.0,144.0,135.0,0.275,2.75,-1.25,2.3807804499347265e-05,2.2118059882407993e-05,1.0763966019588924,625,625,0,1.0
2,3,4,8,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,144.0,162.0,153.0,0.275,2.75,-1.25,2.216613367074396e-05,2.082150485532812e-05,1.0645788488756496,625,625,0,1.0
2,3,4,9,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,162.0,180.0,171.0,0.275,2.75,-1.25,2.1166360709241532e-05,2.0032267300165882e-05,1.0566133324841496,625,625,0,1.0
2,3,4,10,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,180.0,198.0,188.99999999999997,0.275,2.75,-1.25,2.1166360965503676e-05,2.003226952971448e-05,1.0566132276778208,625,625,0,1.0
2,3,4,11,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,198.0,216.0,207.0,0.275,2.75,-1.25,2.2166134267448716e-05,2.082150485532812e-05,1.064578877533749,625,625,0,1.0
2,3,4,12,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,216.0,234.0,225.0,0.275,2.75,-1.25,2.380780514304105e-05,2.2118059882407993e-05,1.0763966310615256,625,625,0,1.0
2,3,4,13,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,234.0,252.0,243.0,0.275,2.75,-1.25,2.5509969684822563e-05,2.346386997970721e-05,1.0872021412872186,625,625,0,1.0
2,3,4,14,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,252.0,270.0,261.0,0.275,2.75,-1.25,2.6685298965419234e-05,2.4396046594231587e-05,1.0938370224185805,625,625,0,1.0
2,3,4,15,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,270.0,288.0,279.0,0.275,2.75,-1.25,2.6958734133846618e-05,2.4618685679258456e-05,1.0950517214881086,625,625,0,1.0
2,3,4,16,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,288.0,306.0,297.0,0.275,2.75,-1.25,2.630350997236347e-05,2.4109989055517722e-05,1.0909797558097085,625,625,0,1.0
2,3,4,17,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,306.0,324.0,315.0,0.275,2.75,-1.25,2.5043775524150114e-05,2.312441756841147e-05,1.0830013534421095,625,625,0,1.0
2,3,4,18,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,324.0,342.0,333.0,0.275,2.75,-1.25,2.3723547336990885e-05,2.208958878153729e-05,1.0739696230479072,625,625,0,1.0
2,3,4,19,0.25,0.3,2.5,3.0,1.0,1.5,-1.5,-1.0,5,342.0,360.0,351.0,0.275,2.75,-1.25,2.2892766543649265e-05,2.1437948521992553e-05,1.0678618115051568,625,625,0,1.0
2,3,5,0,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,0.0,18.0,9.0,0.3399999999999999,2.75,-1.25,4.4042225909493236e-05,4.135780952209502e-05,1.0649071219781139,625,625,0,1.0
2,3,5,1,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,18.0,36.0,27.0,0.3399999999999999,2.75,-1.25,4.860533492589126e-05,4.5113960305628874e-05,1.0773901159776205,625,625,0,1.0
2,3,5,2,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,36.0,54.0,45.0,0.3399999999999999,2.75,-1.25,5.5931493337210144e-05,5.114449917235522e-05,1.093597439457231,625,625,0,1.0
2,3,5,3,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,54.0,72.0,62.999999999999986,0.3399999999999999,2.75,-1.25,6.311373094855211e-05,5.7056480927919136e-05,1.10616234864336,625,625,0,1.0
2,3,5,4,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,72.0,90.0,81.0,0.3399999999999999,2.75,-1.25,6.725916730106863e-05,6.0468569002334735e-05,1.1122996361708462,625,625,0,1.0
2,3,5,5,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,90.0,108.0,99.0,0.3399999999999999,2.75,-1.25,6.660862700575581e-05,5.993268043425183e-05,1.1113907558135618,625,625,0,1.0
2,3,5,6,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,108.0,126.0,117.0,0.3399999999999999,2.75,-1.25,6.122578907638804e-05,5.550126419325843e-05,1.1031422430883104,625,625,0,1.0
2,3,5,7,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,126.0,144.0,135.0,0.3399999999999999,2.75,-1.25,5.299095574547341e-05,4.872219112127033e-05,1.0876143811672603,625,625,0,1.0
2,3,5,8,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,144.0,162.0,153.0,0.3399999999999999,2.75,-1.25,4.490004395839657e-05,4.206167516044467e-05,1.0674811164111964,625,625,0,1.0
2,3,5,9,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,162.0,180.0,171.0,0.3399999999999999,2.75,-1.25,3.9934881386231436e-05,3.7974324727551766e-05,1.0516284798412021,625,625,0,1.0
2,3,5,10,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,180.0,198.0,188.99999999999997,0.3399999999999999,2.75,-1.25,3.993488276832102e-05,3.7974327826534005e-05,1.0516284304160115,625,625,0,1.0
2,3,5,11,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,198.0,216.0,207.0,0.3399999999999999,2.75,-1.25,4.4900046859368945e-05,4.206167809632258e-05,1.0674811108711928,625,625,0,1.0
2,3,5,12,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,216.0,234.0,225.0,0.3399999999999999,2.75,-1.25,5.299095928330003e-05,4.872219112127033e-05,1.0876144537794834,625,625,0,1.0
2,3,5,13,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,234.0,252.0,243.0,0.3399999999999999,2.75,-1.25,6.12257962414265e-05,5.550127039122292e-05,1.103142248994518,625,625,0,1.0
2,3,5,14,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,252.0,270.0,261.0,0.3399999999999999,2.75,-1.25,6.660862886937344e-05,5.993267439939168e-05,1.1113908988191177,625,625,0,1.0
2,3,5,15,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,270.0,288.0,279.0,0.3399999999999999,2.75,-1.25,6.725916459504324e-05,6.0468569002334735e-05,1.1122995914199048,625,625,0,1.0
2,3,5,16,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,288.0,306.0,297.0,0.3399999999999999,2.75,-1.25,6.311372762753089e-05,5.7056474893058983e-05,1.106162407436229,625,625,0,1.0
2,3,5,17,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,306.0,324.0,315.0,0.3399999999999999,2.75,-1.25,5.5931493802440314e-05,5.114449917235522e-05,1.0935974485536184,625,625,0,1.0
2,3,5,18,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,324.0,342.0,333.0,0.3399999999999999,2.75,-1.25,4.8605333887851855e-05,4.5113960305628874e-05,1.077390092968348,625,625,0,1.0
2,3,5,19,0.3,0.38,2.5,3.0,1.0,1.5,-1.5,-1.0,5,342.0,360.0,351.0,0.3399999999999999,2.75,-1.25,4.404222454249087e-05,4.1357803324130534e-05,1.0649072485141902,625,625,0,1.0
2,3,6,0,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,0.0,18.0,9.0,0.43,2.75,-1.25,8.042122818365922e-05,7.587809186507992e-05,1.0598741508505185,625,625,0,1.0
2,3,6,1,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,18.0,36.0,27.0,0.43,2.75,-1.25,0.00010299701825256849,9.606833209500943e-05,1.0721224778911196,625,625,0,1.0
2,3,6,2,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,36.0,54.0,45.0,0.43,2.75,-1.25,0.00013940253176877824,0.00012863318247093562,1.0837213935857952,625,625,0,1.0
2,3,6,3,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,54.0,72.0,62.999999999999986,0.43,2.75,-1.25,0.00017549834726128034,0.0001609368672679385,1.0904794547112622,625,625,0,1.0
2,3,6,4,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,72.0,90.0,81.0,0.43,2.75,-1.25,0.00019717537088863687,0.00018036911107700281,1.0931770396343483,625,625,0,1.0
2,3,6,5,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,90.0,108.0,99.0,0.43,2.75,-1.25,0.00019577550970500642,0.0001791885255140861,1.0925672229476346,625,625,0,1.0
2,3,6,6,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,108.0,126.0,117.0,0.43,2.75,-1.25,0.00017143578833259265,0.00015751064345151966,1.0884076439276247,625,625,0,1.0
2,3,6,7,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,126.0,144.0,135.0,0.43,2.75,-1.25,0.00013307495131899253,0.0001232967425782106,1.079306302310293,625,625,0,1.0
2,3,6,8,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,144.0,162.0,153.0,0.43,2.75,-1.25,9.502381346182558e-05,8.934400728382479e-05,1.063572323994349,625,625,0,1.0
2,3,6,9,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,162.0,180.0,171.0,0.43,2.75,-1.25,7.158287229028919e-05,6.842413694868063e-05,1.0461640509105385,625,625,0,1.0
2,3,6,10,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,180.0,198.0,188.99999999999997,0.43,2.75,-1.25,7.158287859392055e-05,6.842414449991545e-05,1.04616402758253,625,625,0,1.0
2,3,6,11,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,198.0,216.0,207.0,0.43,2.75,-1.25,9.502382691000114e-05,8.934402259038185e-05,1.0635722923027504,625,625,0,1.0
2,3,6,12,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,216.0,234.0,225.0,0.43,2.75,-1.25,0.00013307496710062284,0.00012329673502697576,1.0793064964089092,625,625,0,1.0
2,3,6,13,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,234.0,252.0,243.0,0.43,2.75,-1.25,0.00017143582124262778,0.0001575106738605464,1.088407642737978,625,625,0,1.0
2,3,6,14,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,252.0,270.0,261.0,0.43,2.75,-1.25,0.00019577551763917065,0.00017918851020752905,1.0925673605547095,625,625,0,1.0
2,3,6,15,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,270.0,288.0,279.0,0.43,2.75,-1.25,0.00019717535608422635,0.00018036911107700281,1.0931769575559345,625,625,0,1.0
2,3,6,16,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,288.0,306.0,297.0,0.43,2.75,-1.25,0.00017549833041952118,0.0001609368368589118,1.0904795561091771,625,625,0,1.0
2,3,6,17,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,306.0,324.0,315.0,0.43,2.75,-1.25,0.00013940253400139034,0.00012863319757340524,1.083721283705472,625,625,0,1.0
2,3,6,18,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,324.0,342.0,333.0,0.43,2.75,-1.25,0.0001029970130155597,9.606833209500943e-05,1.072122423377747,625,625,0,1.0
2,3,6,19,0.38,0.48,2.5,3.0,1.0,1.5,-1.5,-1.0,5,342.0,360.0,351.0,0.43,2.75,-1.25,8.042122072757796e-05,7.587806900728802e-05,1.0598743718669694,625,625,0,1.0
2,3,7,0,0.48,0.58,2.5,3.0,1.0,1.5,-1.5,-1.0,5,0.0,18.0,9.0,0.53,2.75,-1.25,0.00016500282308711144,0.00011522791367644276,1.4319691975890099,625,625,0,1.0
